56840,11-06-1957,Kwun,Hitomi,M,09-07-1990
56850,16-09-1959,Kousuke,Penn,M,21-07-1987
56860,19-01-1961,Evgueni,Levergood,M,28-05-1986
56870,03-10-1961,Lorien,Ouhyoung,M,28-05-1987
56880,26-07-1955,Parto,Vendrig,F,20-03-1989
56890,04-02-1955,Zvonko,Rajaraman,M,19-07-1992
56900,15-10-1964,Seshu,Stentiford,F,06-06-1991
56910,06-03-1961,Vishv,Feldhoffer,F,21-06-1996
56920,14-05-1957,Nikolaus,Hooghiemstra,F,27-05-1990
56930,24-07-1956,Aimee,Khamsi,F,23-12-1988
56940,01-09-1957,Bogdan,Sluis,M,25-12-1987
56950,16-01-1954,Saeed,Edelhoff,M,18-10-1985
56960,23-05-1964,Hatsukazu,Backhouse,F,20-02-1990
56970,17-08-1952,Heping,Shrader,F,10-01-1988
56980,17-04-1963,Baoqiu,Terkki,M,03-12-1986
56990,18-06-1955,Dinkar,Hanratty,M,25-11-1992
57000,09-06-1952,Toshiko,Lortz,M,24-02-1986
57010,05-07-1956,Oldrich,Wielonsky,F,16-06-1988
57020,20-11-1958,Xiaopeng,Taneja,F,14-09-1992
57030,25-05-1959,Aamod,Oberman,F,19-01-1986
57040,21-10-1955,Arup,Lagarias,M,17-06-1985
57050,04-10-1961,Bernice,Muntz,M,27-08-1985
57060,09-11-1960,Chriss,Lienhardt,M,15-12-1989
57070,26-03-1961,Nobuyoshi,Cherinka,F,08-08-1985
57080,25-12-1953,Odinaldo,Sooriamurthi,M,30-12-1995
57090,11-04-1960,Shai,Spieker,M,25-12-1996
57100,01-07-1961,Brewster,Rodite,M,22-12-1991
57110,15-02-1952,Gou,Stellhorn,M,24-05-1985
57120,01-03-1958,Petter,Bage,F,15-02-1998
57130,11-04-1959,Zsolt,Egerstedt,M,03-11-1992
57140,29-10-1959,Turgut,Taubenfeld,M,15-12-1991
57150,17-04-1953,Jayesh,Leivant,F,03-07-1997
57160,07-12-1956,Kendra,Collette,F,17-11-1988
57170,06-01-1963,Weicheng,Basart,F,23-04-1995
57180,30-08-1955,Hein,Byoun,F,16-11-1992
57190,15-09-1953,Youpyo,Uhrik,F,16-04-1994
57200,20-01-1956,Steen,Swift,F,29-10-1996
57210,15-05-1953,Odinaldo,Veccia,F,13-02-1988
57220,25-04-1961,Mohua,Kriebel,F,30-03-1985
57230,19-11-1955,Vincent,Bennis,M,22-06-1989
57240,24-03-1960,Olivera,Dymetman,M,22-04-1991
57250,07-08-1958,Junichi,Egerstedt,M,07-04-1994
57260,12-07-1958,Mario,Petereit,M,06-05-1985
57270,23-09-1960,Guiseppe,Linnainmaa,M,16-08-1994
57280,12-03-1956,Uma,Plessier,M,06-01-1991
57290,25-10-1964,Giao,Poupard,M,16-03-1988
57300,28-07-1952,Alejandro,Uhrig,M,14-11-1995
57310,24-08-1959,Nitsan,Vadhan,M,15-04-1988
57320,14-08-1959,Mabry,Valtorta,F,23-05-1986
57330,21-01-1961,Baoqiu,Oskamp,M,27-07-1993
57340,20-08-1953,Gro,Constantine,F,19-08-1989
57350,23-04-1953,Aluzio,Georgakopoulos,M,25-03-1986
57360,17-07-1957,Niranjan,Przulj,M,20-12-1995
57370,29-12-1956,Rance,Tramer,M,06-06-1986
57380,04-11-1952,Bodh,Verhoeff,F,19-02-1987
57390,18-11-1954,Isamu,Perl,M,30-03-1993
57400,08-06-1958,Guoxiang,Cichocki,F,04-04-1986
57410,04-08-1958,Georgy,Ranon,F,01-05-1996
57420,21-08-1963,Shahar,Mamelak,F,07-01-1987
57430,12-07-1964,Along,Borstler,M,08-01-1986
57440,23-01-1962,Ayakannu,Bade,F,13-01-1988
57450,24-04-1955,Shridhar,Lagarias,M,17-08-1987
57460,16-04-1955,Tua,Sadowsky,M,03-06-1997
57470,10-07-1957,Radhia,Kropatsch,F,20-09-1995
57480,28-09-1963,Kien,Escriba,M,20-05-1995
57490,17-09-1962,Fayez,Ariola,F,27-03-1991
57500,20-10-1963,Shaw,Veevers,M,15-02-1987
57510,26-04-1957,Suebskul,Klassen,M,08-09-1993
57520,04-09-1954,Serif,Bach,M,30-05-1987
57530,09-06-1959,Dinah,Deville,M,28-09-1992
57540,18-06-1953,Shounak,Armand,M,18-08-1988
57550,02-05-1956,Zongyan,Gihr,F,10-06-1988
57560,12-06-1961,Foong,Baba,F,27-04-1993
57570,06-01-1964,Goncalo,Pleszkun,M,28-01-1995
57580,28-10-1954,Mrinalini,Krupka,F,05-04-1991
57590,15-05-1957,Elzbieta,Bain,F,16-01-1993
57600,17-11-1962,Sachin,Merey,M,22-07-1989
57610,13-12-1953,Khaled,Vecchi,F,21-05-1997
57620,05-11-1954,Along,Kragelund,F,18-04-1986
57630,15-11-1956,Reinhold,Velardi,M,21-12-1997
57640,25-10-1954,Aluzio,Stiles,F,20-05-1987
57650,12-01-1957,Kiam,Antonakopoulos,M,09-10-1989
57660,18-06-1954,Mayuri,Lally,M,06-05-1985
57670,04-07-1954,Poornachandra,Perz,F,21-04-1988
57680,20-07-1955,Tse,Herath,M,10-10-1987
57690,27-10-1958,Kokou,Farrar,F,16-02-1986
57700,29-11-1961,Gao,Merlo,M,04-12-1986
57710,06-09-1959,Dayanand,Kumaresan,F,09-07-1986
57720,06-12-1955,Subhankar,Hasham,M,10-10-1986
57730,25-09-1962,Shuichi,Leijenhorst,M,23-09-1987
57740,05-06-1953,Georgi,Osgood,M,26-10-1986
57750,23-01-1956,Qiwen,Anguita,M,03-03-1993
57760,31-05-1964,Reinhard,VanScheik,M,28-04-1985
57770,03-04-1957,Mircea,Cyre,M,06-11-1985
57780,06-04-1953,Martial,Androutsos,F,07-06-1988
57790,13-03-1957,Yurij,Besancenot,M,22-03-1992
57800,21-07-1962,Tianruo,Ghazalie,F,22-09-1987
57810,06-02-1964,Greger,Kakkad,M,18-06-1996
57820,09-02-1959,Nishit,Schurmann,M,07-04-1995
57830,25-09-1964,Kristin,Pietrzykowski,F,07-11-1985
57840,13-09-1953,Panayotis,Jullig,F,17-05-1992
57850,02-06-1954,Ayakannu,Kawashima,M,29-05-1985
57860,25-04-1962,Koldo,Kabayashi,M,28-10-1991
57870,10-12-1955,Yurii,Georgatos,F,19-05-1985
57880,08-12-1952,Mandell,Brodie,F,17-04-1992
57890,09-05-1956,Uta,Haddadi,M,11-01-1987
57900,04-08-1964,Constantino,Murillo,M,08-03-1986
57910,09-06-1952,Krassimir,Bale,M,05-06-1989
57920,22-06-1964,Ymte,Showalter,M,15-06-1987
57930,09-07-1952,Hideyuki,Veeraraghavan,M,28-12-1990
57940,03-01-1961,Martien,Birta,M,12-12-1985
57950,27-05-1952,Hidde,Bergere,F,01-09-1991
57960,19-01-1957,Along,Biros,M,16-12-1985
57970,09-04-1962,Ipke,Georgatos,M,05-09-1986
57980,24-06-1953,Shay,Matheson,M,29-04-1985
57990,19-08-1953,Haldun,Buescher,M,03-07-1985
58000,12-02-1955,Nahid,Glowinski,M,15-08-1989
58010,28-09-1952,Gennady,Broder,M,16-02-1986
58020,08-02-1958,Wilmer,Leppanen,M,02-06-1992
58030,14-03-1960,Godehard,Shackel,M,08-01-1987
58040,24-09-1963,Mayumi,Swift,M,15-05-1995
58050,11-02-1954,Demin,Saoudi,F,08-03-1992
58060,02-01-1960,Tayeb,Luff,M,21-07-1991
58070,27-08-1959,Aloys,Flexer,F,09-11-1992
58080,13-07-1955,Hideyuki,Birta,F,28-08-1987
58090,20-07-1964,Dmitri,Spelt,F,10-03-1989
58100,08-07-1954,Weiyi,Worfolk,F,19-01-1988
58110,09-12-1964,Jaana,Krzyzanowski,F,26-04-1992
58120,30-03-1956,Uwe,Kugler,F,05-11-1995
58130,14-09-1961,Shooichi,Ambroszkiewicz,F,11-11-1990
58140,10-12-1956,DAIDA,Lakshmanan,F,08-07-1989
58150,08-07-1958,Sanjit,Hennebert,M,25-08-1986
58160,22-06-1956,Xinglin,Zhiwei,F,24-05-1992
58170,12-11-1963,Geraldo,Chelton,M,26-07-1999
58180,04-03-1957,Sanjoy,Babu,M,06-05-1986
58190,07-05-1956,Sham,Pargaonkar,M,03-07-1986
58200,28-10-1952,Berni,Ozeki,M,12-04-1994
58210,15-01-1957,Lalit,Hagimont,M,15-02-1992
58220,07-11-1954,Uta,Vandervoorde,M,25-07-1992
58230,23-09-1957,Berna,Tagansky,M,04-09-1986
58240,06-08-1956,Tokuyasu,Wursthorn,F,01-12-1996
58250,01-08-1962,Duangkaew,Veeraraghavan,M,30-05-1990
58260,22-12-1953,Kiyomitsu,Noriega,F,24-11-1996
58270,17-02-1953,Jeanna,Ginneken,M,15-10-1993
58280,30-07-1954,Manohar,Peris,M,28-10-1988
58290,16-02-1964,Lucien,Picco,M,02-06-1991
58300,25-01-1955,Frazer,Picco,M,13-08-1987
58310,25-07-1957,Francoise,Stifter,F,09-01-1994
58320,26-08-1952,Satosi,Madeira,F,07-06-1993
58330,29-12-1961,Rildo,Huxford,M,16-09-1987
58340,07-04-1960,Leif,DeMori,M,13-02-1985
58350,23-01-1962,Shichao,Ullian,F,18-07-1993
58360,04-05-1963,Masoud,Mungall,M,01-11-1986
58370,27-04-1958,Reinhold,Gyimothy,M,19-06-1989
58380,17-01-1958,Heng,Tetzlaff,M,22-12-1991
58390,09-05-1959,Elgin,Pollock,M,28-04-1990
58400,13-05-1957,Bedir,Isaak,M,13-04-1987
58410,06-07-1952,Samphel,Bennis,M,13-06-1986
58420,15-05-1961,Reinhold,Kawashima,F,15-04-1987
58430,25-10-1955,Olivera,Tetzlaff,M,05-09-1989
58440,17-12-1958,Deborah,Penttonen,F,17-08-1986
58450,09-11-1964,Stepehn,Taubenfeld,M,18-05-1986
58460,23-06-1955,Mart,Wixon,F,18-07-1987
58470,28-03-1963,Qiwen,Ladret,M,07-08-1989
58480,28-06-1960,Udaiprakash,Rajaraman,M,01-01-1988
58490,29-04-1953,Toshiko,Navazio,F,27-07-1990
58500,31-08-1952,Gad,Gargeya,M,23-07-1995
58510,15-01-1954,Dzung,Falco,F,09-09-1985
58520,11-07-1959,Poorav,Schahn,F,23-05-1990
58530,17-12-1959,Michaela,Nergos,F,12-06-1988
58540,14-09-1964,Sadun,Shihab,M,23-05-1992
58550,07-12-1961,Jeanne,Yoshimura,M,11-07-1992
58560,24-07-1956,Shigeu,Merel,F,27-09-1985
58570,09-05-1955,Suebskul,Blokdijk,M,09-01-1987
58580,01-10-1953,Zhiguo,Lienhardt,M,22-09-1986
58590,08-03-1954,Jayson,Roisin,F,20-05-1988
58600,16-12-1962,Gen,Pews,F,02-04-1989
58610,26-01-1958,Lokesh,Esteva,F,12-12-1990
58620,15-12-1955,Toshimori,Rosenbaum,M,15-09-1986
58630,20-12-1962,Gio,Reeken,M,06-11-1995
58640,11-10-1954,Noritoshi,Karcich,M,27-07-1988
58650,10-02-1956,Boriana,Suppi,F,26-03-1987
58660,03-02-1964,Taiji,Loncour,M,25-04-1986
58670,04-07-1952,Parto,Maccarone,F,12-02-1990
58680,11-08-1958,Ingmar,Maierhofer,F,19-11-1986
58690,06-09-1953,Salvador,DuCasse,M,16-07-1993
58700,10-11-1964,Masadi,Gips,F,12-03-1988
58710,26-11-1954,Jessie,Lindenbaum,M,13-08-1989
58720,07-08-1964,Alagu,Leivant,M,11-02-1995
58730,02-12-1962,Jeanne,Luit,M,30-01-1988
58740,14-10-1957,Shaw,Zizka,F,07-02-1991
58750,28-11-1957,Takahito,Esposito,M,23-08-1994
58760,22-03-1963,Saniya,Vingron,M,15-04-1987
58770,24-04-1958,Gaetan,Nitta,F,24-09-1988
58780,13-10-1954,Adin,Katzenelson,F,29-11-1990
58790,25-01-1954,Peternela,Zockler,F,26-11-1987
58800,06-07-1963,Anyuan,Mungall,M,12-07-1989
58810,24-12-1957,Manohar,Copas,M,06-11-1995
58820,05-11-1962,Danai,Randt,M,20-09-1985
58830,04-12-1952,Uzi,Cunliffe,F,27-02-1986
58840,04-11-1957,Aris,Rotem,M,01-09-1990
58850,21-01-1957,Mohd,Macedo,F,01-02-1991
58860,10-06-1955,Xudong,Lindenbaum,M,12-11-1987
58870,04-04-1956,Sushant,Litzler,M,26-02-1992
58880,11-06-1957,Sudharsan,Zeleznik,M,26-09-1985
58890,23-10-1961,Uli,Akazan,M,23-01-1987
58900,12-07-1958,Guozhong,Danlos,M,13-09-1996
58910,05-07-1964,Ramzi,Savasere,M,04-06-1992
58920,07-03-1953,Youjian,Munke,F,21-06-1987
58930,11-04-1960,Ulises,Landherr,M,15-12-1990
58940,02-05-1964,Uri,Xiaoshan,M,09-07-1991
58950,03-12-1955,Remzi,Bernardeschi,M,25-02-1992
58960,28-05-1958,Valeri,Kusakabe,F,15-08-1985
58970,17-07-1954,Yongmin,Waterhouse,M,20-11-1987
58980,29-03-1961,Xuedong,Basart,F,28-01-1991
58990,04-01-1965,Palash,Trelles,M,18-11-1998
59000,31-10-1955,Yuriy,Barvinok,M,18-04-1991
59010,25-11-1961,Eckart,Shanbhogue,F,11-11-1993
59020,25-06-1955,Kazunori,Reeker,M,09-02-1987
59030,12-05-1961,Randi,Lamba,M,16-01-1991
59040,29-09-1963,Hatsukazu,Vecchio,M,22-04-1988
59050,05-08-1960,Badri,Bratten,M,17-08-1985
59060,19-06-1954,Pohua,Jakobus,F,15-01-1986
59070,09-12-1960,Utz,Marzano,M,02-11-1989
59080,30-12-1958,Adit,Grospietsch,M,19-04-1993
59090,27-10-1953,Yuguang,Frezza,M,12-06-1989
59100,07-12-1962,Leszek,Cunliffe,M,03-05-1995
59110,21-05-1960,Valdiodio,Hopewell,M,27-01-1992
59120,19-08-1956,Masako,Hitomi,M,07-02-1989
59130,12-03-1952,Mingsen,Baja,F,20-02-1985
59140,05-04-1955,Bikash,Anido,F,20-10-1988
59150,09-12-1963,Gully,Mersereau,F,14-08-1996
59160,31-01-1964,Arun,Salvesen,M,11-04-1989
59170,05-12-1963,Baocai,Rusterholz,M,11-09-1986
59180,11-08-1959,Fei,Borovoy,M,02-12-1992
59190,29-12-1959,Dmitri,Lukaszewicz,F,14-04-1990
59200,15-03-1960,Kinh,Rehfuss,F,06-01-1986
59210,13-04-1955,Florian,Carrera,M,28-12-1987
59220,17-10-1963,Youngkon,Ramsay,F,15-10-1990
59230,25-06-1954,Oscar,Krichel,M,18-10-1987
59240,26-09-1961,Ult,Rissland,M,18-04-1994
59250,24-03-1955,Toong,Arlazarov,M,26-08-1988
59260,07-12-1953,Yongmin,Hennings,F,21-11-1985
59270,30-06-1963,Guiseppe,Sommer,M,05-01-1987
59280,05-11-1956,Wilmer,Gniady,F,08-12-1986
59290,26-03-1961,Genki,Rehfuss,M,12-12-1987
59300,11-06-1958,Gregory,Ernst,F,27-01-1989
59310,09-11-1961,Along,Pellegrinelli,F,24-05-1985
59320,29-10-1956,Kersti,Strehl,F,16-05-1990
59330,14-08-1956,Filipe,Ebeling,M,15-01-1993
59340,05-10-1959,Nechama,Peng,M,27-04-1987
59350,28-08-1956,Murthy,Aseltine,F,15-05-1991
59360,21-03-1952,Jianhua,Benveniste,M,19-04-1990
59370,07-01-1963,Zhiwei,Rande,F,06-06-1993
59380,11-12-1955,Zvonko,Berendt,F,12-09-1988
59390,01-11-1954,Patricio,Greibach,M,19-01-1988
59400,27-10-1952,Chinya,Giaccio,F,24-08-1985
59410,26-09-1963,Neelam,Bahr,F,08-06-1989
59420,04-02-1963,Bangqing,Bamford,M,14-09-1985
59430,08-05-1961,Ravishankar,Lieberherr,M,02-01-1998
59440,29-05-1956,Pranav,Gajiwala,M,08-03-1990
59450,22-02-1953,Goncalo,Highland,M,24-01-1987
59460,26-01-1961,Udo,Iwayama,M,25-06-1986
59470,13-08-1952,Ziyad,Ghelli,M,11-02-1987
59480,08-02-1954,Giordano,Esteva,M,15-09-1988
59490,29-05-1954,Vasilis,Anido,F,02-03-1993
59500,20-02-1957,Temple,Keirsey,M,23-02-1986
59510,15-02-1955,Shuichi,Bouloucos,M,14-01-1988
59520,04-10-1953,Babette,Montresor,M,24-03-1986
59530,16-01-1955,Zhonghui,Ranon,M,16-05-1985
59540,24-05-1955,Bader,Whitcomb,M,11-02-1989
59550,29-06-1959,Shimshon,Cromarty,M,09-06-1991
59560,21-09-1953,Shuho,Roisin,F,06-01-1986
59570,16-04-1960,Weiyi,Rande,M,15-01-1997
59580,18-02-1961,Tadahiro,Matteis,M,27-07-1989
59590,03-05-1962,Chriss,Heusch,F,02-07-1995
59600,28-11-1958,Ute,Pelc,F,14-12-1989
59610,24-03-1964,Uri,Gustavson,F,22-03-1986
59620,25-07-1957,Arra,Pappas,F,17-10-1985
59630,02-10-1963,Christoper,Gruenwald,M,06-07-1991
59640,18-01-1965,Zita,Hiltgen,F,22-08-1998
59650,10-01-1954,Shirish,Servi,F,01-09-1996
59660,18-06-1964,Jaana,Mateescu,F,10-09-1993
59670,25-03-1959,Peer,Fabrizio,F,06-02-1985
59680,21-06-1957,Yuriy,Penn,M,29-10-1989
59690,27-11-1961,Boalin,Gewali,M,24-07-1985
59700,03-09-1953,Arno,Leijenhorst,F,29-11-1985
59710,03-05-1955,Gennadi,Marchesini,M,11-09-1993
59720,18-11-1960,Leni,Picaronny,M,26-03-1987
59730,03-08-1961,Mack,Merli,F,16-11-1985
59740,13-08-1958,Zhaofang,Guerreiro,M,31-05-1993
59750,06-07-1963,Mohd,Bala,F,23-07-1992
59760,30-11-1958,Nishit,Wossner,M,25-01-1992
59770,23-05-1955,Hatsukazu,Katalagarianos,M,02-09-1999
59780,22-02-1964,Kish,Verhaegen,M,26-11-1987
59790,20-09-1955,Vishv,Heering,M,30-10-1986
59800,19-06-1960,Akeno,Sinitsyn,M,17-05-1985
59810,09-03-1964,Amalendu,Anido,F,07-10-1995
59820,31-05-1959,Krister,Jiafu,M,01-04-1986
59830,03-12-1963,Qunsheng,Thiria,M,20-08-1985
59840,03-02-1960,Martial,Pietrzykowski,F,17-03-1991
59850,27-11-1960,Henk,Mullainathan,F,16-01-1988
59860,31-08-1954,Jiang,Parfitt,M,07-11-1988
59870,11-07-1962,Geraldo,Anily,M,17-09-1985
59880,06-12-1958,Baocai,Eastman,M,26-02-1985
59890,28-04-1960,Lijie,Rissland,F,14-03-1986
59900,11-01-1961,Kellie,Encarnacion,M,19-06-1994
59910,16-04-1956,Bikash,Lund,F,06-09-1985
59920,22-12-1955,Gurbir,Hoogerwoord,F,23-05-1993
59930,02-04-1961,Steve,Braccini,M,02-05-1994
59940,23-09-1961,Anyuan,Noriega,F,04-12-1987
59950,24-05-1958,Kaijung,Parhami,F,26-06-1986
59960,28-08-1952,Rance,Daescu,F,14-06-1988
59970,12-06-1960,Kwee,Deverell,M,19-12-1988
59980,12-05-1958,Tua,Sifakis,F,19-11-1986
59990,29-07-1962,Manibrata,Reistad,M,27-11-1995
60000,16-01-1965,Heekeun,Emmart,M,23-09-1995
60010,25-10-1961,Tristan,Montresor,F,20-08-1997
60020,18-02-1958,Gian,Spinelli,M,23-09-1989
60030,02-08-1964,Genki,Iisaka,F,13-10-1985
60040,06-02-1963,Muneo,Copas,F,23-06-1987
60050,18-09-1959,Sverrir,Vuskovic,M,02-06-1985
60060,18-02-1953,Anyuan,Ramamoorthy,M,09-10-1987
60070,22-05-1961,Demos,Speel,M,23-01-1986
60080,12-11-1958,Mingsen,Veeraraghavan,M,16-06-1989
60090,20-06-1956,Noritoshi,Stasinski,F,29-03-1989
60100,13-02-1959,Gino,Furudate,F,24-05-1988
60110,20-10-1963,Sasan,Tetzlaff,M,07-07-1985
60120,23-06-1961,Shaz,Peternell,F,22-04-1993
60130,17-05-1960,Hiroyasu,Menhardt,M,01-06-1988
60140,12-05-1963,DAIDA,Isaac,M,03-04-1987
60150,11-07-1957,Uwe,Ecklund,F,23-05-1988
60160,03-05-1962,Masaru,Gladwell,M,15-12-1988
60170,25-10-1952,Lene,Yetim,M,06-04-1987
60180,04-07-1959,Irene,Kawashima,M,11-06-1986
60190,12-10-1958,Ingmar,Granlund,F,29-07-1985
60200,08-12-1960,Genevieve,Ritcey,F,22-08-1990
60210,09-04-1959,Tesuya,McAffer,M,31-10-1996
60220,24-07-1964,Mahmut,Milicic,M,01-03-1994
60230,20-12-1962,Naftali,Gecseg,M,04-01-1986
60240,07-02-1954,Morrie,Chleq,F,28-03-1993
60250,25-04-1959,Arunas,Perfilyeva,M,27-11-1990
60260,22-05-1955,Valdiodio,Czap,M,21-11-1985
60270,05-02-1952,Souichi,Angiulli,M,14-11-1987
60280,21-08-1957,Urs,Carrere,F,11-10-1993
60290,07-12-1958,Kensyu,Veccia,M,12-10-1985
60300,01-05-1964,Yongmin,Nivat,M,14-01-1993
60310,17-11-1960,Georgi,Matzen,M,28-06-1991
60320,05-09-1963,Huai,Pauthner,F,26-05-1995
60330,23-09-1953,Amstein,Kamber,F,01-09-1991
60340,27-11-1952,Hyuckchul,Marakhovsky,M,06-06-1997
60350,21-09-1957,Berni,Asmuth,F,30-08-1990
60360,26-03-1961,Zejun,Flowers,M,10-12-1996
60370,24-10-1956,Lidong,Suessmith,M,27-06-1995
60380,27-08-1956,Wonhee,Janetzko,F,10-05-1994
60390,31-01-1963,Rayond,Junot,M,10-10-1985
60400,10-09-1955,Shimshon,Lammel,M,18-12-1986
60410,03-07-1956,Bedrich,Reeken,M,27-03-1988
60420,17-07-1957,Mohua,Sudbeck,F,25-06-1989
60430,26-10-1959,Josyula,Schlumberger,M,18-08-1988
60440,20-04-1952,Tiina,Ratnakar,M,19-03-1996
60450,12-02-1958,Gio,Gajiwala,M,02-02-1988
60460,26-07-1957,Mats,Gente,M,11-05-1985
60470,21-07-1959,Fatemeh,Schaft,M,07-09-1992
60480,14-11-1962,Chinhyun,Moehrke,M,29-06-1988
60490,12-06-1955,Teiji,Steenbeek,M,07-06-1985
60500,17-06-1963,Kazuhide,Muhling,F,12-04-1989
60510,30-03-1955,Divine,Nitsche,F,19-01-1987
60520,18-03-1955,Arvin,Gihr,F,14-05-1985
60530,29-09-1953,Lenore,Roccetti,M,09-01-1991
60540,31-07-1959,Tristan,Siksek,M,23-08-1986
60550,08-05-1961,Tianruo,Bolsens,M,13-06-1986
60560,16-02-1954,Indrajit,Trumbly,F,10-08-1992
60570,18-04-1961,Shaz,Staylopatis,F,11-04-1989
60580,08-06-1962,Aiichiro,Shihab,M,04-09-1991
60590,10-05-1956,Juyoung,Minakawa,F,16-06-1988
60600,16-11-1959,Seongbae,Standera,F,23-03-1991
60610,11-11-1960,Tiina,Berendt,F,27-03-1985
60620,08-06-1954,Dhritiman,Lukaszewicz,F,15-06-1987
60630,02-08-1961,Licheng,Klassen,M,11-08-1987
60640,01-06-1964,Ennio,Ohori,M,30-07-1995
60650,27-08-1953,Ugo,Lorie,M,04-07-1996
60660,15-10-1952,Remko,Socorro,M,20-01-1992
60670,27-06-1960,Charmane,Schiettecatte,M,06-10-1986
60680,23-12-1958,Ioana,Morrow,F,12-10-1990
60690,26-07-1963,Gudjon,Taneja,F,11-07-1997
60700,25-08-1952,Willard,Warwick,M,10-07-1993
60710,11-11-1963,Nathan,Milicic,M,01-07-1985
60720,27-08-1959,Zhenbing,Krychniak,F,15-03-1995
60730,17-10-1957,Mokhtar,Atchley,M,17-01-1986
60740,03-12-1954,Ung,Shackel,M,24-09-1989
60750,16-09-1957,Girolamo,Slobodova,M,20-02-1988
60760,29-01-1964,Vasilii,Riesenhuber,F,28-11-1986
60770,05-03-1955,Oksana,Sinitsyn,M,30-04-1990
60780,11-05-1954,Gal,Heyers,M,17-04-1998
60790,06-09-1954,Somnath,Fioravanti,F,08-12-1997
60800,01-06-1963,Flemming,Grandbois,M,13-03-1989
60810,15-10-1959,Geoffrey,Streng,M,13-11-1994
60820,02-11-1961,Siddarth,Lally,F,15-08-1989
60830,18-04-1957,Zvonko,Papastamatiou,F,21-01-1992
60840,12-03-1955,Jiang,Peternell,F,15-02-1997
60850,21-08-1958,Hausi,Ranta,F,30-06-1992
60860,13-12-1955,Fuqing,Munch,M,21-12-1987
60870,18-05-1956,Raimond,Mawatari,F,27-09-1990
60880,30-09-1957,Guadalupe,Kuszyk,M,18-08-1988
60890,20-07-1952,Fun,Schnabel,F,29-10-1985
60900,12-04-1961,Remmert,Cappello,M,04-11-1992
60910,16-06-1961,Alper,Pearson,M,03-10-1992
60920,05-04-1952,Mara,Sundgren,M,04-02-1988
60930,14-07-1953,Larisa,Swiss,F,31-01-1988
60940,12-01-1960,Kauko,Douceur,F,15-11-1989
60950,03-01-1959,Yucai,Bala,M,13-03-1990
60960,06-09-1954,Chikara,Flowers,F,31-12-1986
60970,22-03-1963,Khatoun,Ferretti,F,27-12-1985
60980,15-11-1957,Adin,Kobara,M,24-03-1992
60990,18-10-1957,Gilbert,Gilg,M,25-12-1989
61000,16-01-1955,Hideyuki,Chenoweth,F,16-04-1997
61010,19-03-1963,George,Heuser,F,13-01-1989
61020,27-02-1956,Weidon,Gonthier,M,07-09-1988
61030,29-09-1958,Thodoros,Seiwald,F,04-05-1995
61040,27-11-1958,Barry,Taneja,F,19-07-1987
61050,23-05-1964,Dmitry,McAffer,M,27-04-1991
61060,07-11-1962,Mingdong,Trumbly,M,07-03-1990
61070,02-01-1963,Girolamo,Alpay,M,24-02-1988
61080,21-12-1952,Sham,Roisin,F,15-02-1991
61090,12-07-1957,Stella,Chaudhuri,F,26-05-1992
61100,21-11-1956,Mokhtar,Willoner,M,28-03-1986
61110,01-04-1953,Lihong,Ghemri,F,15-03-1985
61120,16-02-1958,Ravishankar,Unno,M,14-03-1985
61130,29-09-1961,Syozo,Poulakidas,M,23-08-1996
61140,17-10-1957,TRUE,Serre,M,20-01-1997
61150,17-04-1955,Mabo,Servieres,M,22-06-1989
61160,26-05-1959,Marin,Compeau,F,25-02-1993
61170,10-09-1954,Gianluca,Tyugu,M,05-05-1993
61180,25-08-1952,Nathalie,Sullins,F,19-06-1988
61190,22-07-1952,Aria,Impagliazzo,F,29-06-1989
61200,12-08-1960,Caolyn,Rotem,M,01-07-1986
61210,29-06-1952,Itzchak,Rehfuss,M,12-06-1985
61220,17-12-1955,Arvind,Mahnke,F,12-06-1989
61230,25-01-1962,Marl,Landherr,F,04-10-1991
61240,11-10-1959,King,Staudhammer,M,25-08-1992
61250,02-10-1964,Heon,Waschkowski,M,30-05-1991
61260,07-11-1960,Howell,Nollmann,F,05-11-1991
61270,28-11-1959,Kersti,Papastamatiou,M,05-03-1985
61280,21-05-1956,Anyuan,Kushnir,M,22-04-1991
61290,03-04-1956,Lokesh,Junot,M,20-07-1990
61300,24-08-1959,Morris,Zuberek,M,30-05-1986
61310,07-05-1958,Tsutomu,Bael,F,17-04-1991
61320,10-04-1962,Kazuhisa,Demke,M,21-01-1995
61330,27-02-1963,Claude,Lorch,F,08-01-1997
61340,11-11-1954,Lubomir,Waeselynck,M,03-03-1986
61350,07-02-1955,Hairong,Haumacher,M,01-08-1992
61360,15-08-1964,Munir,Geffroy,F,22-03-1985
61370,21-09-1955,Shahar,Candan,F,03-02-1986
61380,30-01-1963,Dinkar,Kroft,M,09-03-1985
61390,30-05-1959,Boalin,Anger,M,10-12-1991
61400,22-04-1962,Sverrir,Douceur,F,28-05-1986
61410,16-12-1952,Matt,Sinitsyn,F,15-10-1989
61420,03-04-1952,Sanjoy,Cunliffe,M,31-08-1988
61430,05-11-1964,Sedat,Lanteri,M,23-03-1993
61440,10-09-1952,Susanne,Potthoff,M,18-12-1997
61450,23-09-1961,Hausi,Dulli,M,27-02-1996
61460,02-06-1955,Sanjoy,Rodham,F,21-09-1987
61470,04-03-1963,Sergi,Bultermann,F,28-03-1988
61480,03-07-1957,Christ,Ananiadou,M,17-06-1992
61490,13-02-1953,Shigehiro,Dayana,F,19-03-1986
61500,10-11-1956,Bangqing,Soloway,M,12-08-1995
